date,Isig,Iref,TEMP,RH,FR,INDEX,elapsed_time,location,event
2022-04-12 20:46:30,2896,2751,21.92,33.18,128.91,9,39390,Otis St,1
2022-04-12 20:46:45,2915,2748,21.96,33.41,129.27,10,39405,Otis St,1
2022-04-12 21:14:15,2938,2791,20.43,26.34,128.11,1,41055,Otis St,1
2022-04-12 21:14:30,2915,2770,20.65,29.77,128.63,2,41070,Otis St,1
2022-04-12 21:14:45,2937,2787,20.67,31.82,128.42,3,41085,Otis St,1
2022-04-12 21:15:00,2919,2774,20.79,32.84,130.62,4,41100,Otis St,1
2022-04-12 21:15:15,2917,2770,20.82,33.74,131.81,5,41115,Otis St,1
2022-04-12 21:15:30,2919,2772,20.94,33.95,131.81,6,41130,Otis St,1
2022-04-12 21:15:45,2937,2784,20.96,34.58,131.74,7,41145,Otis St,1
2022-04-12 21:16:00,2939,2790,21.0,34.97,131.81,8,41160,Otis St,1
2022-04-12 21:16:15,2917,2765,21.06,35.33,132.26,9,41175,Otis St,1
2022-04-12 21:16:30,2915,2770,21.08,35.7,132.17,10,41190,Otis St,1
2022-04-12 21:44:00,2952,2798,19.95,27.35,130.28,1,42840,Otis St,1
2022-04-12 21:44:15,2931,2785,20.05,30.79,128.57,2,42855,Otis St,1
2022-04-12 21:44:30,2949,2800,20.14,32.9,128.14,3,42870,Otis St,1
2022-04-12 21:44:45,2957,2786,20.31,34.11,130.13,4,42885,Otis St,1
2022-04-12 21:45:00,2949,2801,20.33,34.9,131.47,5,42900,Otis St,1
2022-04-12 21:45:15,2930,2785,20.33,35.71,131.53,6,42915,Otis St,1
2022-04-12 21:45:30,2949,2782,20.48,36.11,131.29,7,42930,Otis St,1
2022-04-12 21:45:45,2949,2781,20.45,36.39,131.29,8,42945,Otis St,1
2022-04-12 21:46:00,2925,2779,20.46,36.99,131.47,9,42960,Otis St,1
2022-04-12 21:46:15,2926,2783,20.55,37.36,131.53,10,42975,Otis St,1
2022-04-12 22:13:45,2963,2812,19.43,28.26,134.55,1,44625,Otis St,1
2022-04-12 22:14:00,2932,2790,19.52,31.6,128.14,2,44640,Otis St,1
2022-04-12 22:14:15,2940,2813,19.8,33.88,129.88,3,44655,Otis St,1
2022-04-12 22:14:30,2939,2813,19.88,34.66,129.49,4,44670,Otis St,1
2022-04-12 22:14:45,2942,2791,19.84,35.92,131.2,5,44685,Otis St,1
2022-04-12 22:15:00,2962,2809,19.92,36.61,130.83,6,44700,Otis St,1
2022-04-12 22:15:15,2958,2811,20.01,37.3,131.01,7,44715,Otis St,1
2022-04-12 22:15:30,2934,2791,19.98,37.54,131.01,8,44730,Otis St,1
2022-04-12 22:15:45,2955,2806,20.21,37.85,130.77,9,44745,Otis St,1
2022-04-12 22:16:00,2939,2792,20.12,38.5,130.83,10,44760,Otis St,1
2022-04-12 22:43:30,2943,2802,19.47,29.35,134.7,1,46410,Otis St,1
2022-04-12 22:43:45,2966,2793,19.58,32.85,126.62,2,46425,Otis St,1
2022-04-12 22:44:00,2966,2797,19.76,34.56,128.2,3,46440,Otis St,1
2022-04-12 22:44:15,2962,2796,19.88,35.45,129.61,4,46455,Otis St,1
2022-04-12 22:44:30,2936,2796,19.94,36.42,130.62,5,46470,Otis St,1
2022-04-12 22:44:45,2942,2794,19.99,37.44,130.83,6,46485,Otis St,1
2022-04-12 22:45:00,2960,2811,20.12,38.19,130.77,7,46500,Otis St,1
2022-04-12 22:45:15,2960,2812,20.15,38.98,130.83,8,46515,Otis St,1
2022-04-12 22:45:30,2963,2794,20.16,39.53,131.01,9,46530,Otis St,1
2022-04-12 22:45:45,2958,2814,20.24,40.06,131.01,10,46545,Otis St,1
2022-04-12 23:13:15,2943,2797,19.52,29.9,134.77,1,48195,Otis St,1
2022-04-12 23:13:30,2939,2794,19.6,33.54,128.14,2,48210,Otis St,1
2022-04-12 23:13:45,2941,2790,19.66,36.02,128.3,3,48225,Otis St,1
2022-04-12 23:14:00,2958,2811,19.73,37.3,130.04,4,48240,Otis St,1
2022-04-12 23:14:15,2959,2809,19.84,38.08,130.04,5,48255,Otis St,1
2022-04-12 23:14:30,2940,2795,19.84,38.76,130.49,6,48270,Otis St,1
2022-04-12 23:14:45,2942,2793,19.97,39.28,130.43,7,48285,Otis St,1
2022-04-12 23:15:00,2935,2793,19.99,39.91,130.62,8,48300,Otis St,1
2022-04-12 23:15:15,2940,2797,20.01,40.18,130.55,9,48315,Otis St,1
2022-04-12 23:15:30,2957,2792,20.08,40.46,130.62,10,48330,Otis St,1
2022-04-12 23:43:00,2972,2810,18.58,30.68,133.82,1,49980,Otis St,1
2022-04-12 23:43:15,2958,2805,18.64,32.03,129.27,2,49995,Otis St,1
2022-04-12 23:43:30,2977,2829,18.75,32.82,129.03,3,50010,Otis St,1
2022-04-12 23:43:45,2958,2804,18.86,33.3,129.0,4,50025,Otis St,1
