 TS, Iref, Isig, ATN, BC, RH, T, FR, Vbat
$2022-03-10 16:09:15,6037125,6513187,6.3541913,0.1994,16.42939,28.83727,150.7,7.07
$2022-03-10 16:09:17,6037053,6513124,6.353941,-0.4747,16.4126,28.83727,151,7.07
$2022-03-10 16:09:19,6037023,6513091,6.3539214,-0.0371,16.58656,28.83727,150.7,7.07
$2022-03-10 16:09:21,6037000,6513044,6.3542686,0.6528,16.63539,28.86931,150.7,7.07
$2022-03-10 16:09:23,6036923,6512947,6.354455,0.3517,16.66896,28.86931,150.7,7.07
$2022-03-10 16:09:25,6036844,6512870,6.3543396,-0.2187,16.69642,28.85062,150.7,7.07
$2022-03-10 16:09:27,6036789,6512806,6.354423,0.1582,16.73152,28.86931,150.7,7.08
$2022-03-10 16:09:29,6036726,6512694,6.3550844,1.2409,16.65065,28.85062,151,7.08
$2022-03-10 16:09:34,6036480,6512430,6.355104,0.0163,16.6537,28.88266,150.7,7.07
$2022-03-10 16:09:36,6036407,6512356,6.3550587,-0.0858,16.73152,28.88266,151,7.07
$2022-03-10 16:09:38,6036317,6512235,6.3554573,0.7555,16.71473,28.88266,150.7,7.07
$2022-03-10 16:09:40,6036188,6512120,6.3551097,-0.658,16.71473,28.89601,151,7.07
$2022-03-10 16:09:42,6036075,6511991,6.3552766,0.3158,16.68269,28.88266,150.7,7.07
$2022-03-10 16:09:44,6035968,6511866,6.3554444,0.3182,16.66896,28.88266,150.7,7.07
$2022-03-10 16:09:46,6035845,6511738,6.3553796,-0.1227,16.66896,28.88266,150.7,7.07
$2022-03-10 16:09:48,6035725,6511603,6.3554959,0.2206,16.73152,28.88266,150.7,7.07
$2022-03-10 16:09:50,6035602,6511451,6.3558168,0.6043,16.69948,28.88266,151,7.07
$2022-03-10 16:09:52,6035483,6511316,6.3559518,0.2533,16.76356,28.89601,151,7.07
$2022-03-10 16:09:54,6035318,6511152,6.3557653,-0.3535,16.71473,28.89601,150.7,7.08
$2022-03-10 16:09:56,6035184,6511000,6.3559256,0.2899,16.76356,28.90936,150.7,7.07
$2022-03-10 16:09:58,6035022,6510836,6.3558102,-0.2178,16.74983,28.89601,150.7,7.07
$2022-03-10 16:10:00,6034871,6510658,6.3560548,0.4627,16.81392,28.90936,151,7.07
$2022-03-10 16:10:02,6034692,6510443,6.3564463,0.7421,16.91005,28.92539,150.7,7.07
$2022-03-10 16:10:04,6034596,6510343,6.3564591,0.0243,16.95583,28.92539,151,7.07
